date,city,meantemp,humidity,wind_speed,meanpressure
2025-08-21,Guwahati,23.21,61.61,3.51,0.998
2025-08-22,Guwahati,26.94,61.67,9.54,0.99
2025-08-23,Guwahati,25.14,60.3,9.6,1.017
2025-08-24,Guwahati,26.87,72.41,6.96,1.023
2025-08-25,Guwahati,23.46,56.67,9.2,0.995
2025-08-26,Guwahati,26.65,63.76,9.84,1.009
2025-08-27,Guwahati,25.58,66.21,6.37,1.003
2025-08-28,Guwahati,26.38,62.98,6.88,1.009
2025-08-29,Guwahati,28.58,60.5,6.75,0.993
2025-08-30,Guwahati,25.27,67.1,9.37,1.011
2025-08-31,Guwahati,27.23,67.54,9.92,1.02
2025-09-01,Guwahati,28.42,62.14,5.04,1.017
2025-09-02,Guwahati,26.81,72.58,10.26,1.029
2025-09-03,Guwahati,26.46,64.53,4.92,1.013
2025-09-04,Guwahati,24.08,64.43,7.8,1.015
2025-09-05,Guwahati,24.96,68.77,2.25,1.012
2025-09-06,Guwahati,27.53,74.38,9.16,1.027
2025-09-07,Guwahati,25.44,63.17,8.75,1.01
2025-09-08,Guwahati,23.51,60.07,5.47,1.015
2025-09-09,Guwahati,25.07,60.99,6.56,1.015
2025-09-10,Guwahati,26.58,56.37,5.12,1.02
2025-09-11,Guwahati,22.25,66.44,10.93,1.026
2025-09-12,Guwahati,26.45,67.41,12.2,0.987
2025-09-13,Guwahati,24.03,68.25,7.02,1.022
2025-09-14,Guwahati,24.86,63.95,7.14,1.005
2025-09-15,Guwahati,23.82,64.78,6.14,1.02
2025-09-16,Guwahati,26.21,69.75,5.43,0.993
2025-09-17,Guwahati,24.87,80.55,10.23,1.004
2025-09-18,Guwahati,25.72,67.52,4.96,1.024
2025-09-19,Guwahati,24.52,62.61,7.74,1.021
2025-09-20,Guwahati,23.33,52.91,8.34,0.99
2025-09-21,Guwahati,24.23,70.28,8.85,1.02
2025-09-22,Guwahati,26.06,77.62,6.52,1.014
2025-09-23,Guwahati,23.93,68.9,7.57,1.027
2025-09-24,Guwahati,23.74,71.6,8.88,1.01
2025-09-25,Guwahati,25.88,64.72,8.4,1.008
2025-09-26,Guwahati,23.38,61.15,4.33,1.018
2025-09-27,Guwahati,22.31,61.85,8.99,1.018
2025-09-28,Guwahati,21.23,62.61,8.61,1.011
2025-07-01,Chandigarh,30.58,56.85,3.37,1.018
2025-07-02,Chandigarh,26.74,51.23,7.15,1.022
2025-07-03,Chandigarh,25.22,75.8,5.79,1.011
2025-07-04,Chandigarh,25.24,62.03,7.2,0.995
2025-07-05,Chandigarh,33.26,58.81,6.47,1.02
2025-07-06,Chandigarh,31.17,68.54,5.06,1.012
2025-07-07,Chandigarh,23.71,67.19,4.19,1.002
2025-07-08,Chandigarh,27.4,64.45,6.94,1.025
2025-07-09,Chandigarh,28.78,65.65,5.0,1.027
2025-07-10,Chandigarh,25.66,72.21,11.51,1.015
2025-07-11,Chandigarh,29.27,43.28,7.07,1.021
2025-07-12,Chandigarh,28.98,54.46,6.88,0.985
2025-07-13,Chandigarh,27.89,50.48,9.72,1.022
2025-07-14,Chandigarh,26.05,64.91,7.03,1.012
2025-07-15,Chandigarh,24.64,65.51,4.18,0.992
2025-07-16,Chandigarh,26.62,60.51,8.01,1.004
2025-07-17,Chandigarh,30.57,62.74,7.93,1.012
2025-07-18,Chandigarh,28.74,65.24,8.35,1.017
2025-07-19,Chandigarh,23.02,51.06,7.31,1.008
2025-07-20,Chandigarh,27.76,61.9,8.63,0.998
2025-07-21,Chandigarh,26.51,53.73,8.24,0.991
2025-07-22,Chandigarh,27.17,52.97,6.7,1.019
2025-07-23,Chandigarh,26.86,51.91,6.12,0.995
2025-07-24,Chandigarh,22.95,62.49,8.58,1.014
2025-07-25,Chandigarh,27.48,61.71,6.92,0.999
2025-07-26,Chandigarh,25.34,53.85,5.77,1.011
2025-07-27,Chandigarh,25.92,80.17,4.77,1.009
2025-07-28,Chandigarh,23.24,59.45,6.77,1.018
2025-07-29,Chandigarh,25.13,60.63,6.6,0.996
2025-07-30,Chandigarh,24.66,59.49,7.61,1.016
2025-07-31,Chandigarh,25.44,60.27,4.02,1.015
2025-08-01,Chandigarh,24.46,66.26,10.1,1.008
2025-08-02,Chandigarh,23.74,61.68,8.16,1.007
2025-08-03,Chandigarh,24.6,65.16,8.46,1.007
2025-08-04,Chandigarh,22.36,64.52,5.93,1.012
2025-08-05,Chandigarh,25.92,50.45,7.63,1.015
2025-08-06,Chandigarh,26.83,62.48,3.51,1.023
2025-08-07,Chandigarh,26.32,54.56,5.89,1.012
2025-08-08,Chandigarh,26.81,58.85,9.11,0.992
2025-08-09,Chandigarh,23.31,49.39,5.67,1.025
2025-08-10,Chandigarh,29.45,63.19,6.19,1.008
2025-08-11,Chandigarh,26.23,52.4,6.32,1.024
2025-08-12,Chandigarh,23.14,57.29,7.49,1.013
2025-08-13,Chandigarh,23.93,62.24,8.68,1.03
2025-08-14,Chandigarh,24.88,61.53,10.52,1.005
2025-08-15,Chandigarh,22.43,63.28,9.62,1.014
2025-08-16,Chandigarh,24.84,53.09,7.35,1.022
2025-08-17,Chandigarh,22.51,60.31,6.69,1.003
2025-08-18,Chandigarh,25.43,64.44,8.33,1.0
2025-08-19,Chandigarh,21.6,63.35,6.45,1.028
2025-08-20,Chandigarh,28.61,73.72,5.58,1.016
2025-08-21,Chandigarh,26.54,66.33,6.75,1.023
2025-08-22,Chandigarh,24.75,62.55,4.39,1.016
2025-08-23,Chandigarh,24.19,64.57,7.93,1.012
2025-08-24,Chandigarh,24.58,66.5,7.07,0.995
2025-08-25,Chandigarh,25.77,56.93,4.81,1.0
2025-08-26,Chandigarh,25.15,61.2,3.2,1.006
2025-08-27,Chandigarh,26.89,59.07,7.13,1.02
2025-08-28,Chandigarh,26.1,67.91,1.92,1.027
2025-08-29,Chandigarh,25.75,76.55,5.9,0.992
2025-08-30,Chandigarh,24.45,60.13,8.77,1.021
2025-08-31,Chandigarh,24.23,60.34,8.51,1.007
2025-09-01,Chandigarh,23.69,68.0,9.98,1.021
2025-09-02,Chandigarh,24.0,48.94,7.17,1.002
2025-09-03,Chandigarh,24.04,57.75,7.42,1.0
2025-09-04,Chandigarh,21.71,69.12,5.52,1.01
2025-09-05,Chandigarh,26.15,67.27,9.05,1.013
2025-09-06,Chandigarh,25.66,70.02,8.31,0.992
2025-09-07,Chandigarh,23.13,65.96,6.21,1.026
2025-09-08,Chandigarh,24.03,62.29,9.71,1.008
2025-09-09,Chandigarh,24.48,67.17,4.52,1.007
2025-09-10,Chandigarh,25.76,62.17,10.4,0.994
2025-09-11,Chandigarh,20.7,66.4,9.19,1.008
2025-09-12,Chandigarh,24.86,66.25,5.84,1.003
2025-09-13,Chandigarh,24.42,67.2,5.13,1.008
2025-09-14,Chandigarh,23.53,64.29,7.45,1.005
2025-09-15,Chandigarh,26.5,58.54,6.88,0.994
2025-09-16,Chandigarh,22.55,64.88,8.1,1.016
2025-09-17,Chandigarh,25.07,74.31,5.97,0.994
2025-09-18,Chandigarh,21.85,57.56,5.51,1.011
2025-09-19,Chandigarh,26.44,71.02,8.47,1.031
2025-09-20,Chandigarh,23.21,51.98,9.57,0.992
2025-09-21,Chandigarh,22.4,64.9,7.26,1.008
2025-09-22,Chandigarh,21.54,61.72,9.47,1.01
2025-09-23,Chandigarh,22.23,54.29,5.84,1.014
2025-09-24,Chandigarh,24.57,56.98,3.04,1.014
2025-09-25,Chandigarh,22.08,65.91,5.95,1.0
2025-09-26,Chandigarh,24.17,75.93,8.96,1.011
2025-09-27,Chandigarh,24.58,51.27,5.22,0.985
2025-09-28,Chandigarh,27.32,70.94,8.25,1.011
2025-07-01,Dehradun,24.87,60.59,11.07,1.011
2025-07-02,Dehradun,26.77,51.36,10.24,1.009
2025-07-03,Dehradun,24.32,56.36,4.93,1.009
2025-07-04,Dehradun,28.18,58.89,9.04,1.011
2025-07-05,Dehradun,29.82,59.76,13.57,1.004
2025-07-06,Dehradun,25.82,55.75,7.06,0.993
2025-07-07,Dehradun,28.15,50.47,7.81,0.996
2025-07-08,Dehradun,26.73,65.53,12.09,0.999
2025-07-09,Dehradun,27.12,57.56,5.74,1.003
2025-07-10,Dehradun,29.0,58.98,11.98,1.014
2025-07-11,Dehradun,25.27,59.7,5.88,1.018
2025-07-12,Dehradun,23.94,53.86,6.3,1.017
2025-07-13,Dehradun,29.62,70.19,8.54,1.009
2025-07-14,Dehradun,28.67,55.04,3.79,1.014
2025-07-15,Dehradun,25.0,61.51,7.72,1.012
2025-07-16,Dehradun,28.82,66.9,7.87,1.006
2025-07-17,Dehradun,27.1,58.33,7.09,1.036
2025-07-18,Dehradun,27.18,64.61,6.07,1.02
2025-07-19,Dehradun,28.27,66.51,7.91,1.02
2025-07-20,Dehradun,29.23,63.6,7.25,1.019
2025-07-21,Dehradun,24.81,57.6,7.38,0.993
2025-07-22,Dehradun,28.21,56.13,6.54,1.008
2025-07-23,Dehradun,26.57,59.84,7.35,1.009
2025-07-24,Dehradun,25.53,57.27,9.65,0.989
2025-07-25,Dehradun,25.95,59.09,8.32,0.995
2025-07-26,Dehradun,25.3,61.29,9.62,1.013
2025-07-27,Dehradun,23.87,58.98,9.26,0.998
2025-07-28,Dehradun,26.02,61.85,6.71,1.037
2025-07-29,Dehradun,25.29,64.6,5.95,1.015
2025-07-30,Dehradun,27.79,58.38,7.37,1.001
2025-07-31,Dehradun,23.7,68.13,6.38,0.986
2025-08-01,Dehradun,29.46,57.09,6.99,1.026
2025-08-02,Dehradun,25.59,60.93,5.03,0.994
2025-08-03,Dehradun,25.48,64.08,8.1,1.005
2025-08-04,Dehradun,25.8,50.88,8.4,1.012
2025-08-05,Dehradun,29.65,61.95,5.6,1.009
2025-08-06,Dehradun,24.99,64.51,7.54,0.997
2025-08-07,Dehradun,22.31,63.48,10.25,1.011
2025-08-08,Dehradun,27.16,67.98,8.02,1.002
2025-08-09,Dehradun,25.87,69.15,8.54,1.017
2025-08-10,Dehradun,24.5,60.69,7.25,1.009
2025-08-11,Dehradun,27.7,47.82,7.55,1.009
2025-08-12,Dehradun,22.57,65.94,6.04,1.006
2025-08-13,Dehradun,28.96,67.96,8.63,1.014
2025-08-14,Dehradun,24.88,73.9,9.09,1.003
2025-08-15,Dehradun,22.36,65.31,7.37,0.996
2025-08-16,Dehradun,25.97,60.29,8.55,1.014
2025-08-17,Dehradun,23.85,65.7,6.49,1.006
2025-08-18,Dehradun,23.95,68.69,6.92,1.024
2025-08-19,Dehradun,28.54,57.47,1.64,1.02
2025-08-20,Dehradun,24.24,56.71,6.31,1.006
2025-08-21,Dehradun,27.48,62.86,10.05,1.015
2025-08-22,Dehradun,24.22,59.56,8.61,1.018
2025-08-23,Dehradun,26.79,60.34,7.83,1.016
2025-08-24,Dehradun,23.98,55.1,5.87,1.008
2025-08-25,Dehradun,26.04,69.46,4.77,1.004
2025-08-26,Dehradun,23.95,66.67,6.43,1.006
2025-08-27,Dehradun,21.81,64.81,7.16,1.003
2025-08-28,Dehradun,24.07,68.67,5.47,1.002
2025-08-29,Dehradun,27.06,62.36,8.82,1.014
2025-08-30,Dehradun,24.45,59.82,9.15,1.022
2025-08-31,Dehradun,26.65,54.79,10.09,1.006
2025-09-01,Dehradun,22.94,60.89,9.15,1.015
2025-09-02,Dehradun,23.91,66.93,7.76,1.004
2025-09-03,Dehradun,22.97,64.37,7.32,0.996
2025-09-04,Dehradun,26.05,59.02,10.67,0.996
2025-09-05,Dehradun,23.96,57.71,5.53,1.005
2025-09-06,Dehradun,27.84,62.77,5.9,0.992
2025-09-07,Dehradun,20.82,58.69,6.22,1.008
2025-09-08,Dehradun,19.7,61.35,9.54,1.026
2025-09-09,Dehradun,20.42,57.1,5.78,1.011
2025-09-10,Dehradun,21.75,72.0,7.57,1.009
2025-09-11,Dehradun,27.35,61.81,8.28,1.002
2025-09-12,Dehradun,21.4,58.24,11.86,1.016
2025-09-13,Dehradun,24.67,56.05,9.31,0.996
2025-09-14,Dehradun,20.97,58.55,11.39,1.029
2025-09-15,Dehradun,23.18,57.86,4.2,1.011
2025-09-16,Dehradun,24.39,66.64,9.31,1.008
2025-09-17,Dehradun,25.16,57.7,8.56,1.005
2025-09-18,Dehradun,24.95,64.18,7.62,1.018
2025-09-19,Dehradun,20.88,55.52,6.94,0.996
2025-09-20,Dehradun,23.19,59.66,10.1,1.011
2025-09-21,Dehradun,26.05,63.72,6.41,1.011
2025-09-22,Dehradun,25.44,69.07,7.22,0.994
2025-09-23,Dehradun,20.54,59.95,2.81,1.028
2025-09-24,Dehradun,25.16,58.09,5.26,1.02
2025-09-25,Dehradun,21.73,55.8,5.95,1.011
2025-09-26,Dehradun,25.19,69.06,9.57,1.01
2025-09-27,Dehradun,25.99,57.88,3.84,1.003
2025-09-28,Dehradun,22.33,58.11,5.57,1.005
2025-07-01,Amritsar,28.95,71.8,3.97,0.997
2025-07-02,Amritsar,26.06,66.1,7.01,1.003
2025-07-03,Amritsar,29.0,67.25,7.38,1.002
2025-07-04,Amritsar,28.04,60.11,6.94,1.005
2025-07-05,Amritsar,29.28,63.01,9.49,1.023
2025-07-06,Amritsar,28.28,58.47,9.5,1.015
2025-07-07,Amritsar,32.5,63.37,8.81,1.013
2025-07-08,Amritsar,27.03,59.96,8.01,1.015
2025-07-09,Amritsar,29.47,63.36,6.49,1.007
2025-07-10,Amritsar,24.44,71.48,6.34,1.02
2025-07-11,Amritsar,27.58,63.33,7.18,1.002
2025-07-12,Amritsar,25.02,71.88,7.65,1.021
2025-07-13,Amritsar,29.66,59.04,8.27,1.01
2025-07-14,Amritsar,24.5,60.4,8.59,1.005
2025-07-15,Amritsar,26.1,60.47,11.64,0.992
2025-07-16,Amritsar,27.69,59.99,6.14,1.007
2025-07-17,Amritsar,27.95,65.86,7.79,1.021
2025-07-18,Amritsar,29.09,66.41,6.33,1.015
2025-07-19,Amritsar,27.48,56.62,4.28,0.99
2025-07-20,Amritsar,26.56,63.3,5.05,1.02
2025-07-21,Amritsar,26.66,69.61,8.16,0.999
2025-07-22,Amritsar,27.21,65.53,6.32,0.996
2025-07-23,Amritsar,26.43,55.5,9.66,1.006
2025-07-24,Amritsar,29.61,48.76,7.69,1.024
2025-07-25,Amritsar,24.32,60.55,6.61,1.003
2025-07-26,Amritsar,26.53,53.74,7.2,1.015
2025-07-27,Amritsar,25.54,55.51,9.48,1.017
2025-07-28,Amritsar,23.83,53.75,5.51,1.015
2025-07-29,Amritsar,26.4,66.25,6.77,1.001
2025-07-30,Amritsar,27.63,58.19,7.79,0.995
2025-07-31,Amritsar,24.59,67.57,5.99,1.018
2025-08-01,Amritsar,21.01,58.15,7.08,1.027
2025-08-02,Amritsar,23.27,65.54,9.53,1.003
2025-08-03,Amritsar,24.8,62.36,4.46,1.005
2025-08-04,Amritsar,28.04,64.65,7.1,1.011
2025-08-05,Amritsar,26.6,66.14,6.31,1.025
2025-08-06,Amritsar,28.01,65.57,5.73,1.0
2025-08-07,Amritsar,24.67,61.87,3.88,1.015
2025-08-08,Amritsar,27.84,64.97,6.07,1.002
2025-08-09,Amritsar,25.81,60.59,8.3,1.016
2025-08-10,Amritsar,27.34,54.72,7.86,1.006
2025-08-11,Amritsar,24.91,66.7,9.36,1.024
2025-08-12,Amritsar,25.9,60.85,6.91,0.993
2025-08-13,Amritsar,27.68,59.58,8.43,1.017
2025-08-14,Amritsar,22.46,55.97,10.51,1.013
2025-08-15,Amritsar,23.74,60.75,9.59,1.019
2025-08-16,Amritsar,21.92,71.32,9.35,1.008
2025-08-17,Amritsar,22.42,67.83,8.37,0.995
2025-08-18,Amritsar,24.29,80.27,7.45,1.003
2025-08-19,Amritsar,22.69,72.14,9.11,1.024
2025-08-20,Amritsar,25.16,69.03,5.72,1.012
2025-08-21,Amritsar,25.19,69.8,8.06,1.004
2025-08-22,Amritsar,24.7,51.45,2.78,1.018
2025-08-23,Amritsar,23.78,59.94,9.08,1.024
2025-08-24,Amritsar,25.56,73.08,8.42,1.013
2025-08-25,Amritsar,24.93,53.8,9.33,0.986
2025-08-26,Amritsar,23.23,61.65,5.84,1.005
2025-08-27,Amritsar,28.05,68.13,6.05,1.005
2025-08-28,Amritsar,21.78,65.74,6.92,0.99
2025-08-29,Amritsar,24.49,64.14,9.34,1.009
2025-08-30,Amritsar,23.51,73.43,7.43,1.017
2025-08-31,Amritsar,23.14,65.65,4.51,1.005
2025-09-01,Amritsar,21.77,57.88,9.92,1.004
2025-09-02,Amritsar,25.59,70.61,7.36,1.02
2025-09-03,Amritsar,25.18,62.21,8.92,1.028
2025-09-04,Amritsar,22.82,55.75,5.38,1.02
2025-09-05,Amritsar,26.32,58.29,3.15,1.003
2025-09-06,Amritsar,25.13,61.11,7.78,1.005
2025-09-07,Amritsar,26.03,63.57,8.59,1.012
2025-09-08,Amritsar,25.02,64.26,5.56,1.014
2025-09-09,Amritsar,25.53,68.44,8.25,1.0
2025-09-10,Amritsar,22.3,58.9,7.8,1.009
2025-09-11,Amritsar,21.65,54.73,3.22,0.979
2025-09-12,Amritsar,23.62,75.43,11.01,1.0
2025-09-13,Amritsar,24.16,52.72,4.79,0.998
2025-09-14,Amritsar,23.39,60.42,7.92,1.017
2025-09-15,Amritsar,23.15,61.73,5.23,0.997
2025-09-16,Amritsar,20.8,65.41,6.74,0.991
2025-09-17,Amritsar,23.66,54.02,10.74,1.004
2025-09-18,Amritsar,25.13,68.04,5.51,1.011
2025-09-19,Amritsar,24.86,62.2,8.14,0.997
2025-09-20,Amritsar,24.85,58.59,8.12,1.019
2025-09-21,Amritsar,25.07,63.6,8.7,1.017
2025-09-22,Amritsar,26.71,61.31,7.75,1.019
2025-09-23,Amritsar,22.73,53.5,8.4,1.008
2025-09-24,Amritsar,21.29,64.51,10.28,0.994
2025-09-25,Amritsar,25.74,46.29,6.62,1.028
2025-09-26,Amritsar,23.03,62.05,8.94,0.993
2025-09-27,Amritsar,23.83,61.9,11.14,0.998
2025-09-28,Amritsar,22.91,55.94,5.35,1.021
